"Date Wise Prices for Specified Commodity on July, 2024 for Commodity : Onion, State/UT : Maharashtra"
"Commodity : Onion, State/UT : Maharashtra"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
05/07/2024,48.0,Other,500.0,3100.0,2200.0
07/07/2024,41.5,Red,500.0,3100.0,2200.0
14/07/2024,32.0,Red,600.0,3100.0,2200.0
19/07/2024,28.0,Other,600.0,3500.0,2200.0
24/07/2024,34.0,Other,700.0,3000.0,2200.0
31/07/2024,43.5,Other,500.0,3000.0,2000.0
Market Name : Akola APMC
01/07/2024,37.0,Other,2000.0,3000.0,2500.0
02/07/2024,11.3,Other,2000.0,3000.0,2500.0
03/07/2024,16.0,Other,2000.0,3000.0,2500.0
04/07/2024,20.0,Other,2000.0,3000.0,2500.0
05/07/2024,21.1,Other,2000.0,3000.0,2500.0
06/07/2024,20.0,Other,2000.0,3200.0,2500.0
08/07/2024,26.5,Other,2400.0,3200.0,2800.0
09/07/2024,11.3,Other,2400.0,3200.0,2800.0
10/07/2024,32.8,Other,2400.0,3200.0,2800.0
11/07/2024,29.0,Other,2000.0,3000.0,2500.0
12/07/2024,28.9,Other,2000.0,3200.0,2500.0
13/07/2024,14.0,Other,2000.0,3200.0,2500.0
15/07/2024,45.8,Other,1800.0,3200.0,2500.0
16/07/2024,6.8,Other,2000.0,2800.0,2500.0
18/07/2024,34.9,Other,2000.0,3000.0,2500.0
19/07/2024,43.6,Other,2000.0,3200.0,2500.0
20/07/2024,23.1,Other,2000.0,3200.0,2500.0
22/07/2024,34.1,Other,2000.0,3000.0,2500.0
23/07/2024,25.8,Other,2000.0,3000.0,2500.0
24/07/2024,12.8,Other,2000.0,3000.0,2500.0
25/07/2024,11.0,Other,1600.0,3000.0,2600.0
26/07/2024,30.2,Other,1600.0,3000.0,2400.0
27/07/2024,40.4,Other,1500.0,3200.0,2000.0
29/07/2024,23.7,Other,1500.0,3000.0,2500.0
30/07/2024,24.3,Other,1800.0,3000.0,2500.0
31/07/2024,23.9,Other,1800.0,3000.0,2600.0
Market Name : Akole APMC
02/07/2024,97.0,Other,800.0,3301.0,2875.0
18/07/2024,85.1,Other,600.0,3000.0,2641.0
21/07/2024,78.8,Other,700.0,3000.0,2661.0
30/07/2024,73.5,Other,800.0,3000.0,2665.0
Market Name : Amrawati(Frui & Veg. Market) APMC
01/07/2024,34.9,Local,2800.0,3200.0,3000.0
02/07/2024,30.0,Local,2800.0,3400.0,3100.0
03/07/2024,34.8,Local,3000.0,3400.0,3200.0
05/07/2024,39.9,Local,2200.0,3200.0,2700.0
06/07/2024,34.8,Local,2400.0,3200.0,2800.0
07/07/2024,30.0,Local,2600.0,3400.0,3000.0
08/07/2024,19.9,Local,2600.0,3400.0,3000.0
09/07/2024,24.9,Local,2800.0,3400.0,3100.0
10/07/2024,19.9,Local,2600.0,3200.0,2900.0
12/07/2024,39.9,Local,2600.0,3400.0,3000.0
13/07/2024,30.0,Local,2800.0,3600.0,3200.0
15/07/2024,19.8,Local,2600.0,3400.0,3000.0
16/07/2024,39.9,Local,2800.0,3400.0,3100.0
19/07/2024,19.7,Local,2800.0,3400.0,3100.0
20/07/2024,10.0,Local,3000.0,3600.0,3300.0
22/07/2024,19.8,Local,2600.0,3400.0,3000.0
23/07/2024,10.0,Local,2600.0,3200.0,2900.0
24/07/2024,12.0,Red,2400.0,2800.0,2600.0
26/07/2024,10.0,Local,3000.0,3600.0,3300.0
27/07/2024,12.0,Local,3200.0,3600.0,3250.0
30/07/2024,10.0,Local,3200.0,3600.0,3400.0
31/07/2024,9.9,Local,2600.0,3400.0,3000.0
Market Name : Baramati APMC
01/07/2024,45.6,Red,670.0,2800.0,2100.0
03/07/2024,60.2,Red,500.0,3000.0,2250.0
06/07/2024,48.9,Red,500.0,3100.0,2300.0
08/07/2024,24.6,Red,400.0,3000.0,2400.0
10/07/2024,41.6,Red,1000.0,3210.0,2500.0
13/07/2024,73.2,Red,1000.0,3060.0,2300.0
15/07/2024,39.2,Red,800.0,3000.0,2200.0
17/07/2024,45.4,Red,500.0,3000.0,2300.0
20/07/2024,58.8,Red,500.0,3000.0,2300.0
22/07/2024,40.6,Red,600.0,2900.0,2200.0
24/07/2024,53.8,Red,800.0,3000.0,2200.0
29/07/2024,39.4,Red,900.0,3000.0,2200.0
31/07/2024,69.1,Red,700.0,3000.0,2200.0
Market Name : Bhusaval APMC
02/07/2024,0.3,Red,2200.0,2800.0,2800.0
03/07/2024,0.3,Red,2500.0,2800.0,2800.0
04/07/2024,1.1,Red,2200.0,2800.0,2500.0
05/07/2024,0.6,Red,2200.0,2900.0,2600.0
06/07/2024,0.6,Red,2500.0,2900.0,2900.0
07/07/2024,1.2,Red,2200.0,3000.0,2700.0
09/07/2024,0.9,Red,2000.0,3000.0,2500.0
10/07/2024,0.8,Red,2000.0,3000.0,2500.0
11/07/2024,0.9,Red,2200.0,2600.0,2500.0
12/07/2024,0.7,Red,2000.0,2600.0,2200.0
13/07/2024,0.3,Red,2200.0,2600.0,2600.0
14/07/2024,1.0,Red,2000.0,2800.0,2200.0
16/07/2024,0.6,Red,2200.0,3000.0,2500.0
17/07/2024,0.3,Red,2500.0,3000.0,3000.0
18/07/2024,0.4,Red,2500.0,3000.0,3000.0
19/07/2024,0.7,Red,2000.0,2700.0,2200.0
20/07/2024,0.6,Red,2200.0,2700.0,2700.0
21/07/2024,1.2,Red,2300.0,2700.0,2500.0
23/07/2024,0.7,Red,2200.0,2700.0,2500.0
24/07/2024,0.8,Red,2200.0,2700.0,2500.0
25/07/2024,0.4,Red,2800.0,3000.0,3000.0
26/07/2024,0.9,Red,2200.0,3000.0,2500.0
27/07/2024,0.2,Red,3000.0,3000.0,3000.0
28/07/2024,1.4,Red,2500.0,3000.0,2800.0
30/07/2024,0.1,Red,2200.0,2200.0,2200.0
31/07/2024,0.5,Red,2000.0,2500.0,2500.0
Market Name : Chandrapur(Ganjwad) APMC
01/07/2024,49.3,Other,2800.0,3500.0,3000.0
02/07/2024,45.0,Other,2800.0,3500.0,3000.0
05/07/2024,24.4,Other,3000.0,3500.0,3200.0
06/07/2024,28.6,Other,2800.0,3500.0,3200.0
07/07/2024,23.0,Other,2800.0,3200.0,3000.0
09/07/2024,50.0,Other,2800.0,3500.0,3250.0
10/07/2024,42.3,Other,2800.0,3500.0,3250.0
12/07/2024,151.1,Other,2800.0,3500.0,3000.0
13/07/2024,37.6,Other,2800.0,3500.0,3000.0
15/07/2024,52.0,Other,3000.0,3500.0,3250.0
16/07/2024,59.0,Other,3000.0,3750.0,3250.0
22/07/2024,37.2,Other,3000.0,3750.0,3250.0
23/07/2024,101.2,Other,2750.0,3750.0,3250.0
24/07/2024,101.2,Other,3000.0,3500.0,3250.0
26/07/2024,76.0,Other,2750.0,3750.0,3250.0
27/07/2024,13.0,Other,3000.0,4000.0,3500.0
29/07/2024,37.0,Other,3000.0,4000.0,3500.0
30/07/2024,28.3,Other,3000.0,4000.0,3500.0
Market Name : Chattrapati Sambhajinagar APMC
01/07/2024,221.7,Other,800.0,2750.0,1775.0
02/07/2024,190.9,Other,900.0,2650.0,1750.0
03/07/2024,93.0,Other,130.0,2850.0,2075.0
04/07/2024,658.8,Other,700.0,2800.0,1750.0
06/07/2024,173.4,Other,1000.0,2800.0,1900.0
07/07/2024,513.6,Other,1000.0,2900.0,1950.0
08/07/2024,139.0,Other,1500.0,3000.0,2250.0
09/07/2024,93.0,Other,800.0,2750.0,1750.0
10/07/2024,87.4,Other,1400.0,2600.0,2000.0
11/07/2024,543.3,Other,1000.0,2700.0,1850.0
15/07/2024,96.0,Other,1250.0,2850.0,2050.0
16/07/2024,173.4,Other,1000.0,2400.0,1700.0
18/07/2024,573.3,Other,1300.0,2900.0,2100.0
20/07/2024,160.9,Other,850.0,2650.0,1750.0
22/07/2024,94.3,Other,550.0,2550.0,1550.0
23/07/2024,76.5,Other,1200.0,2600.0,1900.0
24/07/2024,79.0,Other,1200.0,2550.0,1875.0
25/07/2024,636.9,Other,500.0,2600.0,1550.0
27/07/2024,231.0,Other,950.0,2650.0,1800.0
29/07/2024,182.5,Other,560.0,2850.0,1705.0
30/07/2024,93.4,Other,1300.0,2900.0,2100.0
31/07/2024,171.0,Other,700.0,2800.0,1750.0
Market Name : Devala APMC
01/07/2024,519.5,Other,925.0,3205.0,3025.0
02/07/2024,668.4,Other,1000.0,3220.0,2975.0
03/07/2024,525.0,Other,1150.0,3105.0,2950.0
04/07/2024,588.2,Other,1200.0,3170.0,3000.0
05/07/2024,510.6,Other,1500.0,3350.0,3050.0
08/07/2024,748.0,Other,1000.0,3185.0,3025.0
09/07/2024,472.9,Other,900.0,3170.0,2975.0
10/07/2024,534.0,Other,1500.0,3170.0,2950.0
11/07/2024,702.0,Other,1250.0,3195.0,2950.0
12/07/2024,625.0,Other,1300.0,3300.0,2950.0
15/07/2024,622.5,Other,1000.0,3170.0,2900.0
16/07/2024,625.0,Other,900.0,3100.0,2850.0
18/07/2024,674.0,Other,1155.0,3205.0,2850.0
23/07/2024,620.0,Other,925.0,2930.0,2775.0
24/07/2024,413.0,Other,925.0,2900.0,2750.0
29/07/2024,514.0,Other,1000.0,2885.0,2700.0
30/07/2024,414.0,Other,900.0,2870.0,2700.0
31/07/2024,569.7,Other,1000.0,2950.0,2700.0
Market Name : Dharashiv APMC
02/07/2024,3.4,Red,1650.0,3200.0,2425.0
03/07/2024,1.0,Red,2200.0,3500.0,2850.0
04/07/2024,1.4,Red,2500.0,3300.0,2900.0
05/07/2024,0.4,Red,2200.0,3500.0,2850.0
06/07/2024,0.6,Red,1700.0,3500.0,3100.0
07/07/2024,6.2,Red,2200.0,3200.0,2700.0
09/07/2024,1.9,Red,2500.0,3200.0,2850.0
10/07/2024,1.2,Red,2500.0,2500.0,2500.0
11/07/2024,1.4,Red,2400.0,3200.0,2800.0
12/07/2024,1.6,Red,1800.0,3200.0,2500.0
13/07/2024,1.4,Red,1000.0,3200.0,2100.0
14/07/2024,2.3,Red,2600.0,3200.0,2900.0
20/07/2024,0.9,Red,2500.0,3050.0,2775.0
21/07/2024,1.8,Red,2600.0,3000.0,2800.0
25/07/2024,1.0,Red,2600.0,3100.0,2850.0
27/07/2024,1.0,Red,2025.0,3000.0,2510.0
28/07/2024,3.5,Red,2400.0,3200.0,2800.0
31/07/2024,0.8,Red,3000.0,3500.0,3250.0
Market Name : Dhule APMC
01/07/2024,4.9,Red,300.0,2700.0,2400.0
02/07/2024,48.1,Red,300.0,2700.0,2400.0
03/07/2024,9.7,Red,200.0,2700.0,2200.0
04/07/2024,76.5,Red,500.0,2870.0,2200.0
05/07/2024,20.8,Red,400.0,2900.0,2300.0
06/07/2024,48.5,Red,400.0,2900.0,2300.0
09/07/2024,58.8,Red,300.0,2900.0,2600.0
11/07/2024,48.3,Red,500.0,2770.0,2500.0
12/07/2024,22.3,Red,600.0,2700.0,2300.0
13/07/2024,47.7,Red,600.0,2700.0,2300.0
15/07/2024,13.3,Red,500.0,2700.0,2300.0
16/07/2024,65.4,Red,500.0,2700.0,2300.0
19/07/2024,61.2,Red,400.0,2610.0,2200.0
23/07/2024,80.5,Red,310.0,2700.0,2300.0
25/07/2024,65.5,Red,600.0,2650.0,2200.0
26/07/2024,40.5,Red,200.0,2740.0,2200.0
30/07/2024,41.7,Red,100.0,2570.0,2000.0
31/07/2024,11.5,Red,200.0,2710.0,2400.0
Market Name : Dindori APMC
01/07/2024,28.5,Other,2500.0,3160.0,2900.0
02/07/2024,30.0,Other,2550.0,3200.0,2930.0
03/07/2024,40.0,Other,2645.0,3190.0,3000.0
04/07/2024,21.3,Other,2600.0,2995.0,2850.0
05/07/2024,30.0,Other,2650.0,3261.0,2700.0
06/07/2024,28.0,Other,2700.0,3201.0,3000.0
08/07/2024,25.0,Other,2700.0,3200.0,3000.0
09/07/2024,25.2,Other,2700.0,3141.0,2950.0
10/07/2024,20.0,Other,2800.0,3500.0,3050.0
11/07/2024,24.5,Other,2700.0,3174.0,3075.0
15/07/2024,18.0,Other,2600.0,3000.0,2850.0
18/07/2024,11.3,Other,2500.0,2801.0,2750.0
19/07/2024,12.5,Other,2500.0,2860.0,2750.0
20/07/2024,10.1,Other,2500.0,2785.0,2601.0
22/07/2024,459.0,Other,2612.0,3075.0,2815.0
23/07/2024,20.0,Other,2500.0,2801.0,2725.0
25/07/2024,20.0,Other,2500.0,2776.0,2700.0
29/07/2024,18.0,Other,2461.0,2790.0,2530.0
30/07/2024,13.7,Other,2000.0,2900.0,2701.0
31/07/2024,6.8,Other,2531.0,2951.0,2750.0
Market Name : Dindori(Vani) APMC
01/07/2024,454.4,Other,2700.0,3450.0,3065.0
02/07/2024,446.2,Other,2831.0,3350.0,3101.0
03/07/2024,511.8,Other,2745.0,3316.0,3035.0
04/07/2024,565.5,Other,2601.0,3280.0,3001.0
05/07/2024,19.9,Other,2700.0,3232.0,2900.0
06/07/2024,380.0,Other,2550.0,3100.0,2855.0
08/07/2024,348.6,Other,2500.0,3101.0,2845.0
09/07/2024,350.0,Other,2400.0,3051.0,2745.0
10/07/2024,315.2,Other,1601.0,3152.0,2905.0
11/07/2024,438.5,Other,2401.0,3155.0,2895.0
15/07/2024,385.0,Other,2620.0,3092.0,2905.0
18/07/2024,364.2,Other,2601.0,3175.0,2905.0
19/07/2024,357.0,Other,2550.0,3141.0,2893.0
20/07/2024,272.0,Other,2501.0,3050.0,2801.0
22/07/2024,10.5,Other,2612.0,3075.0,2815.0
23/07/2024,266.4,Other,2500.0,2950.0,2700.0
25/07/2024,300.0,Other,2400.0,2975.0,2750.0
29/07/2024,341.1,Other,2561.0,2920.0,2699.0
30/07/2024,202.8,Other,2100.0,3000.0,2801.0
31/07/2024,298.8,Other,2631.0,3051.0,2895.0
Market Name : Gangapur APMC
01/07/2024,223.9,Other,1940.0,2904.0,2648.0
03/07/2024,200.0,Red,1500.0,3200.0,2500.0
06/07/2024,207.6,Red,2100.0,3200.0,2560.0
08/07/2024,224.8,Red,1500.0,2900.0,2135.0
09/07/2024,500.0,Red,1854.0,3100.0,2554.0
10/07/2024,225.8,Other,1750.0,3054.0,2563.0
12/07/2024,210.4,Other,1750.0,2915.0,2670.0
20/07/2024,208.0,Other,600.0,2905.0,1968.0
31/07/2024,177.1,Other,1505.0,2790.0,2559.0
Market Name : HINGNA - APMC
01/07/2024,0.8,Red,2000.0,3725.0,2841.0
02/07/2024,0.2,Red,2400.0,4000.0,3066.0
03/07/2024,0.4,Red,2800.0,3500.0,3266.0
04/07/2024,0.6,White,2000.0,2000.0,2000.0
,,Red,2000.0,3500.0,2750.0
05/07/2024,0.1,Red,2400.0,2400.0,2400.0
06/07/2024,0.3,Red,2000.0,2900.0,2450.0
08/07/2024,0.6,Red,2600.0,4000.0,3241.0
09/07/2024,0.1,Red,2800.0,2800.0,2800.0
10/07/2024,0.4,Red,1900.0,2700.0,2300.0
11/07/2024,0.3,Red,2000.0,3500.0,2800.0
12/07/2024,0.2,White,3000.0,3000.0,3000.0
,,Red,2700.0,2700.0,2700.0
13/07/2024,0.1,Red,2900.0,2900.0,2900.0
15/07/2024,1.0,Red,1900.0,1900.0,1900.0
18/07/2024,0.2,Red,2800.0,3200.0,3000.0
20/07/2024,0.2,Red,2800.0,3200.0,3000.0
22/07/2024,0.6,Red,1700.0,2800.0,2250.0
23/07/2024,0.1,Red,2900.0,2900.0,2900.0
25/07/2024,0.2,Red,2800.0,3000.0,2900.0
26/07/2024,0.1,Red,2900.0,2900.0,2900.0
27/07/2024,0.1,Red,2800.0,3200.0,3000.0
29/07/2024,0.9,Red,1500.0,2700.0,2100.0
31/07/2024,0.1,Red,2800.0,2800.0,2800.0
Market Name : Indapur APMC
01/07/2024,5.3,Red,1500.0,3500.0,2000.0
03/07/2024,9.5,Red,750.0,3000.0,2200.0
Market Name : Islampur APMC
05/07/2024,4.0,Local,2000.0,3000.0,2550.0
09/07/2024,1.0,Local,2000.0,3000.0,2550.0
16/07/2024,2.7,Local,2500.0,3000.0,2750.0
Market Name : Jalana APMC
06/07/2024,68.2,Other,250.0,3000.0,900.0
31/07/2024,73.5,Other,600.0,3600.0,1500.0
Market Name : Jalgaon APMC
01/07/2024,74.6,Red,777.0,2815.0,1790.0
02/07/2024,32.4,Red,750.0,2780.0,1752.0
03/07/2024,77.4,Red,750.0,2777.0,1752.0
04/07/2024,31.0,Red,750.0,2827.0,1825.0
05/07/2024,4.5,Red,2000.0,2500.0,2200.0
06/07/2024,71.4,Red,1200.0,3000.0,2050.0
08/07/2024,96.9,Red,750.0,2752.0,1750.0
09/07/2024,52.9,Red,700.0,2812.0,1750.0
10/07/2024,50.9,Red,887.0,3000.0,1937.0
11/07/2024,28.1,Red,900.0,2627.0,1677.0
12/07/2024,25.0,Red,625.0,2727.0,1677.0
13/07/2024,12.3,Red,800.0,2927.0,1863.0
15/07/2024,52.6,Red,1075.0,3055.0,2087.0
16/07/2024,62.0,Red,750.0,3000.0,1840.0
19/07/2024,42.4,Red,750.0,2877.0,1812.0
20/07/2024,79.4,Red,1000.0,2700.0,1700.0
22/07/2024,66.7,Red,750.0,2810.0,1777.0
23/07/2024,49.0,Red,1055.0,2930.0,2000.0
24/07/2024,41.4,Red,925.0,2677.0,1825.0
25/07/2024,44.3,Red,637.0,2700.0,1690.0
26/07/2024,53.3,Red,1000.0,2877.0,1950.0
27/07/2024,87.8,Red,502.0,2900.0,1700.0
29/07/2024,49.1,Red,921.0,2700.0,1812.0
30/07/2024,26.2,Red,500.0,2550.0,1550.0
31/07/2024,38.8,Red,812.0,2812.0,1812.0
Market Name : Jamkhed APMC
02/07/2024,12.7,Local,400.0,3100.0,1750.0
06/07/2024,20.0,Local,300.0,3500.0,1900.0
09/07/2024,9.2,Local,300.0,3000.0,1650.0
11/07/2024,6.3,Local,1000.0,3100.0,2050.0
13/07/2024,21.2,Local,500.0,3050.0,1775.0
16/07/2024,16.6,Local,500.0,3000.0,1750.0
18/07/2024,4.0,Local,1500.0,2750.0,2125.0
20/07/2024,14.7,Local,500.0,3000.0,1750.0
23/07/2024,16.0,Local,500.0,3000.0,1750.0
25/07/2024,1.5,Local,1100.0,2900.0,2000.0
27/07/2024,7.0,Local,1000.0,3000.0,2000.0
30/07/2024,18.1,Local,500.0,3100.0,1800.0
Market Name : Junnar APMC
04/07/2024,387.6,Other,1500.0,3510.0,2900.0
07/07/2024,413.9,Other,1500.0,3510.0,3100.0
14/07/2024,400.1,Other,1500.0,3510.0,3000.0
25/07/2024,377.2,Other,1500.0,3200.0,2900.0
Market Name : Junnar(Alephata) APMC
02/07/2024,537.7,Other,1100.0,3510.0,2800.0
05/07/2024,645.1,Other,1200.0,3510.0,2900.0
07/07/2024,568.5,Other,1200.0,3300.0,2700.0
09/07/2024,590.0,Other,1100.0,3410.0,2800.0
12/07/2024,514.0,Other,1100.0,3410.0,2800.0
16/07/2024,591.1,Other,1100.0,3310.0,2800.0
19/07/2024,649.0,Other,1000.0,3310.0,2708.0
21/07/2024,471.7,Other,1000.0,3210.0,1800.0
23/07/2024,498.0,Other,1100.0,3210.0,2800.0
26/07/2024,560.8,Other,1100.0,3210.0,2800.0
28/07/2024,522.7,Other,1100.0,3250.0,2700.0
30/07/2024,612.5,Other,1100.0,3210.0,2800.0
Market Name : Junnar(Narayangaon) APMC
03/07/2024,1.5,Other,1000.0,3210.0,2500.0
04/07/2024,1.4,Other,1000.0,3100.0,2000.0
05/07/2024,2.2,Other,1250.0,3510.0,2800.0
06/07/2024,4.4,Other,600.0,3310.0,2000.0
07/07/2024,2.4,Other,500.0,3500.0,2500.0
08/07/2024,4.0,Other,1000.0,3000.0,2500.0
10/07/2024,3.5,Other,500.0,3300.0,2510.0
12/07/2024,3.4,Other,500.0,3510.0,2900.0
13/07/2024,3.8,Other,1000.0,3250.0,2500.0
15/07/2024,1.5,Other,1510.0,3000.0,2500.0
19/07/2024,2.8,Other,1000.0,3000.0,2000.0
20/07/2024,5.2,Other,600.0,3000.0,2500.0
21/07/2024,2.5,Other,1000.0,2900.0,2200.0
22/07/2024,3.4,Other,1000.0,3000.0,2000.0
25/07/2024,2.0,Other,700.0,2800.0,1500.0
26/07/2024,2.4,Other,600.0,2900.0,2300.0
27/07/2024,3.5,Other,1000.0,3000.0,2500.0
28/07/2024,2.4,Other,1000.0,2800.0,2000.0
31/07/2024,2.4,Other,1510.0,3000.0,2500.0
Market Name : Junnar(Otur) APMC
04/07/2024,664.0,Other,1000.0,3510.0,2500.0
07/07/2024,672.2,Other,1500.0,3210.0,2700.0
11/07/2024,687.6,Other,1000.0,3300.0,2500.0
14/07/2024,624.3,Other,1500.0,3200.0,2600.0
21/07/2024,608.7,Other,1500.0,3110.0,2500.0
25/07/2024,622.6,Other,1000.0,3110.0,2500.0
28/07/2024,573.6,Other,1500.0,3110.0,2500.0
Market Name : Kada APMC
03/07/2024,487.0,Other,1000.0,3500.0,2000.0
10/07/2024,487.0,Other,800.0,3200.0,2300.0
Market Name : Kalvan APMC
01/07/2024,1330.0,Other,900.0,3255.0,2750.0
02/07/2024,2300.0,Other,900.0,3400.0,2701.0
03/07/2024,585.0,Other,900.0,3350.0,2700.0
04/07/2024,1755.0,Other,900.0,3400.0,2750.0
05/07/2024,630.0,Other,1000.0,3200.0,2700.0
06/07/2024,620.0,Other,1000.0,3300.0,2750.0
08/07/2024,1390.0,Other,1000.0,3200.0,2650.0
13/07/2024,700.0,Other,1000.0,3105.0,2650.0
15/07/2024,359.9,Other,900.0,3150.0,2601.0
16/07/2024,1385.0,Other,1000.0,3250.0,2700.0
18/07/2024,1255.0,Other,1000.0,3100.0,2650.0
19/07/2024,610.0,Other,1100.0,3110.0,2600.0
20/07/2024,730.0,Other,1000.0,3105.0,2601.0
22/07/2024,1490.0,Other,1000.0,3105.0,2601.0
23/07/2024,1260.0,Other,1100.0,3050.0,2651.0
24/07/2024,355.0,Other,1000.0,3005.0,2601.0
26/07/2024,810.0,Other,1200.0,2960.0,2600.0
30/07/2024,1350.0,Other,1200.0,3050.0,2650.0
31/07/2024,535.0,Other,1000.0,3001.0,2600.0
Market Name : Kalyan APMC
01/07/2024,0.3,1st Sort,2500.0,2800.0,2650.0
02/07/2024,0.3,1st Sort,2500.0,3000.0,2750.0
03/07/2024,0.3,1st Sort,2800.0,3000.0,2900.0
04/07/2024,0.3,1st Sort,2800.0,3000.0,2900.0
05/07/2024,0.3,1st Sort,3000.0,3200.0,3100.0
06/07/2024,0.3,1st Sort,3000.0,3200.0,3100.0
08/07/2024,0.3,1st Sort,3000.0,3100.0,3050.0
09/07/2024,0.3,1st Sort,3000.0,3100.0,3050.0
10/07/2024,0.3,1st Sort,2800.0,3000.0,2900.0
11/07/2024,0.3,1st Sort,3000.0,3100.0,3050.0
12/07/2024,0.3,1st Sort,3000.0,3200.0,3100.0
15/07/2024,0.3,1st Sort,3200.0,3400.0,3300.0
16/07/2024,0.3,1st Sort,3200.0,3400.0,3300.0
18/07/2024,0.3,1st Sort,2800.0,3200.0,3000.0
19/07/2024,0.3,1st Sort,2800.0,3200.0,3000.0
22/07/2024,0.3,1st Sort,2500.0,3200.0,2900.0
23/07/2024,0.3,1st Sort,2800.0,3000.0,2900.0
24/07/2024,0.3,1st Sort,2700.0,3000.0,2850.0
26/07/2024,0.3,1st Sort,2800.0,3100.0,2950.0
29/07/2024,0.3,1st Sort,2800.0,3200.0,3000.0
30/07/2024,0.3,1st Sort,2800.0,3200.0,3000.0
31/07/2024,0.3,1st Sort,2200.0,3000.0,2600.0
Market Name : Kamthi APMC
01/07/2024,0.7,Local,3000.0,4000.0,3500.0
02/07/2024,2.9,Local,3000.0,4000.0,3500.0
04/07/2024,0.2,Local,3500.0,4500.0,4000.0
05/07/2024,1.6,Local,3500.0,4500.0,4000.0
11/07/2024,1.6,Local,3500.0,4500.0,4000.0
12/07/2024,1.1,Local,3500.0,4500.0,4000.0
15/07/2024,0.8,Local,3000.0,4000.0,3500.0
16/07/2024,1.2,Local,3000.0,4000.0,3500.0
18/07/2024,0.4,Local,3000.0,4000.0,3500.0
19/07/2024,2.4,Local,3000.0,4000.0,3500.0
22/07/2024,0.8,Local,2500.0,3500.0,3000.0
23/07/2024,0.6,Local,4000.0,5000.0,4500.0
24/07/2024,0.4,Local,4000.0,5000.0,4500.0
25/07/2024,1.4,Local,4000.0,5000.0,4500.0
26/07/2024,2.4,Local,3500.0,4500.0,4000.0
29/07/2024,1.0,Local,3500.0,4500.0,4000.0
30/07/2024,1.0,Local,3500.0,4500.0,4000.0
31/07/2024,0.3,Local,3500.0,4500.0,4000.0
Market Name : Karad APMC
01/07/2024,9.9,Other,1000.0,3000.0,3000.0
02/07/2024,7.5,Other,500.0,3000.0,3000.0
04/07/2024,15.0,Other,1500.0,3500.0,3500.0
06/07/2024,9.9,Other,500.0,3000.0,3000.0
07/07/2024,12.3,Other,2000.0,3000.0,3000.0
08/07/2024,15.0,Other,500.0,3000.0,3000.0
09/07/2024,9.0,Other,1500.0,3000.0,3000.0
10/07/2024,7.5,Other,1000.0,2800.0,2800.0
13/07/2024,9.9,Other,2500.0,4000.0,4000.0
16/07/2024,9.9,Other,500.0,3000.0,3000.0
20/07/2024,9.9,Other,1000.0,2000.0,2000.0
24/07/2024,15.0,Other,500.0,3000.0,3000.0
27/07/2024,9.9,Other,1000.0,3000.0,3000.0
29/07/2024,9.9,Other,1000.0,3000.0,3000.0
30/07/2024,9.9,Other,1500.0,3000.0,3000.0
31/07/2024,24.9,Other,1000.0,3000.0,3000.0
Market Name : Karjat APMC
