"Date Wise Prices for Specified Commodity on February, 2025 for Commodity : Onion, State/UT : Maharashtra"
"Commodity : Onion, State/UT : Maharashtra"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
22/02/2025,33.7,Other,1500.0,2500.0,2000.0
25/02/2025,126.6,Other,1500.0,2200.0,1800.0
27/02/2025,0.3,Other,1500.0,2300.0,1800.0
28/02/2025,28.1,Other,1500.0,2300.0,1800.0
Market Name : Chattrapati Sambhajinagar APMC
01/02/2025,231.8,Other,500.0,2150.0,1325.0
02/02/2025,331.5,Other,700.0,2300.0,1500.0
03/02/2025,256.0,Other,1500.0,3000.0,2250.0
04/02/2025,39.0,Other,1600.0,3000.0,2300.0
05/02/2025,67.5,Other,500.0,2800.0,1650.0
06/02/2025,261.4,Other,500.0,2500.0,1500.0
08/02/2025,69.3,Other,700.0,2400.0,1550.0
09/02/2025,321.0,Other,600.0,2800.0,1200.0
13/02/2025,79.0,Other,1300.0,2700.0,2000.0
15/02/2025,35.8,Other,1400.0,3000.0,2200.0
17/02/2025,44.8,Other,1100.0,3200.0,2150.0
18/02/2025,59.0,Other,1400.0,3400.0,2400.0
19/02/2025,273.5,Other,1200.0,3000.0,2100.0
22/02/2025,67.0,Other,1000.0,3200.0,2100.0
23/02/2025,594.0,Other,500.0,2300.0,1400.0
24/02/2025,292.2,Other,700.0,2200.0,1450.0
25/02/2025,79.3,Other,400.0,2200.0,1200.0
26/02/2025,54.0,Other,800.0,2200.0,1500.0
27/02/2025,341.3,Other,500.0,2300.0,1400.0
Market Name : Devala APMC
03/02/2025,416.4,Red,850.0,2345.0,2150.0
04/02/2025,329.2,Red,900.0,2390.0,2150.0
05/02/2025,294.3,Red,950.0,2500.0,2175.0
06/02/2025,324.1,Red,950.0,2555.0,2300.0
07/02/2025,269.8,Red,900.0,2630.0,2300.0
12/02/2025,212.1,Red,1100.0,2860.0,2650.0
13/02/2025,219.3,Red,1100.0,3155.0,2800.0
14/02/2025,166.8,Red,1100.0,3400.0,3100.0
17/02/2025,209.1,Red,1000.0,2960.0,2750.0
18/02/2025,207.0,Red,650.0,2805.0,2500.0
20/02/2025,308.9,Red,900.0,2465.0,2200.0
21/02/2025,300.3,Red,800.0,2450.0,2275.0
24/02/2025,355.8,Red,800.0,2675.0,2300.0
25/02/2025,315.0,Red,950.0,2575.0,2350.0
27/02/2025,279.4,Red,750.0,2585.0,2400.0
28/02/2025,344.4,Red,800.0,2450.0,2250.0
Market Name : Dharashiv APMC
01/02/2025,4.3,Red,1625.0,3500.0,2560.0
02/02/2025,5.2,Red,1500.0,2800.0,2150.0
05/02/2025,1.3,Red,1800.0,2600.0,2200.0
06/02/2025,1.7,Red,700.0,2800.0,1750.0
07/02/2025,7.4,Red,1000.0,3000.0,2000.0
08/02/2025,2.6,Red,1800.0,2600.0,2200.0
13/02/2025,1.5,Red,1400.0,3000.0,2200.0
14/02/2025,1.9,Red,2000.0,3700.0,2850.0
15/02/2025,2.7,Red,1500.0,3500.0,2500.0
18/02/2025,2.2,Red,2100.0,3800.0,2950.0
19/02/2025,1.2,Red,2400.0,3300.0,2850.0
20/02/2025,6.5,Red,1000.0,3100.0,2050.0
21/02/2025,4.3,Red,1400.0,3200.0,2300.0
22/02/2025,5.1,Red,1600.0,2500.0,2050.0
23/02/2025,11.2,Red,1100.0,3000.0,2050.0
25/02/2025,3.6,Red,1800.0,3000.0,2400.0
26/02/2025,2.5,Red,1800.0,2800.0,2300.0
27/02/2025,2.2,Red,1500.0,3000.0,2250.0
28/02/2025,3.0,Red,1700.0,3000.0,2350.0
Market Name : Dhule APMC
01/02/2025,54.0,Red,200.0,2060.0,1900.0
03/02/2025,74.8,Red,300.0,2310.0,2100.0
04/02/2025,120.6,Red,300.0,2310.0,2100.0
06/02/2025,88.3,Red,350.0,2290.0,1380.0
07/02/2025,30.5,Red,350.0,2290.0,1380.0
08/02/2025,22.8,Red,350.0,2290.0,1380.0
13/02/2025,40.0,Red,400.0,3080.0,1900.0
14/02/2025,31.8,Red,500.0,3310.0,3000.0
15/02/2025,66.1,Red,500.0,3310.0,3000.0
17/02/2025,28.3,Red,400.0,3000.0,2800.0
18/02/2025,94.2,Red,400.0,3000.0,2800.0
20/02/2025,26.9,Red,300.0,2310.0,2100.0
21/02/2025,93.4,Red,400.0,2310.0,2100.0
22/02/2025,77.8,Red,400.0,2310.0,2000.0
25/02/2025,106.7,Red,400.0,3010.0,2450.0
27/02/2025,23.1,Red,510.0,2400.0,2200.0
28/02/2025,50.0,Red,300.0,2400.0,2200.0
Market Name : Dindori(Vani) APMC
01/02/2025,286.4,Red,1751.0,2950.0,2350.0
03/02/2025,354.2,Red,1700.0,3081.0,2201.0
05/02/2025,301.3,Red,1800.0,3421.0,2500.0
06/02/2025,270.1,Red,1850.0,3404.0,2401.0
07/02/2025,620.2,Red,1751.0,3500.0,2551.0
08/02/2025,500.2,Red,1701.0,3400.0,2401.0
13/02/2025,252.5,Red,2000.0,3381.0,2751.0
17/02/2025,450.7,Red,1580.0,3440.0,2851.0
20/02/2025,583.6,Red,1700.0,2980.0,2401.0
24/02/2025,604.5,Red,1701.0,2810.0,2275.0
26/02/2025,155.5,Red,1800.0,2881.0,2350.0
Market Name : HINGNA - APMC
01/02/2025,0.6,Red,2300.0,3000.0,2700.0
03/02/2025,2.4,Red,2500.0,4000.0,3020.0
04/02/2025,1.3,Red,2000.0,3000.0,2460.0
05/02/2025,0.4,Red,2700.0,4000.0,3125.0
06/02/2025,1.6,Red,2200.0,3500.0,2860.0
07/02/2025,0.2,Red,2500.0,3000.0,2750.0
17/02/2025,0.7,White,3000.0,3000.0,3000.0
,,Red,3000.0,3000.0,3000.0
19/02/2025,0.6,White,3000.0,3000.0,3000.0
,,Red,2700.0,3500.0,3000.0
20/02/2025,1.9,Red,2600.0,2800.0,2700.0
,,White,1800.0,2700.0,2250.0
21/02/2025,0.4,Red,2800.0,3000.0,2933.0
,,White,2500.0,2500.0,2500.0
Market Name : Islampur APMC
13/02/2025,5.0,Local,1500.0,3200.0,2300.0
Market Name : Jalana APMC
24/02/2025,10.4,Other,600.0,3000.0,2000.0
27/02/2025,8.2,Local,500.0,3000.0,1700.0
Market Name : Jalgaon APMC
01/02/2025,208.8,Red,675.0,2377.0,1512.0
03/02/2025,792.0,Red,777.0,2412.0,1755.0
05/02/2025,115.0,Red,700.0,2500.0,1575.0
06/02/2025,113.6,Red,650.0,2850.0,1750.0
07/02/2025,171.9,Red,677.0,2375.0,1500.0
,,Other,625.0,1612.0,1125.0
08/02/2025,180.1,Red,625.0,3127.0,1850.0
13/02/2025,132.0,Red,627.0,3025.0,1800.0
14/02/2025,78.5,Red,687.0,3250.0,2000.0
15/02/2025,189.4,Red,750.0,3127.0,1937.0
17/02/2025,153.4,Red,675.0,2877.0,1750.0
18/02/2025,192.6,Red,675.0,2737.0,1650.0
20/02/2025,169.0,Red,650.0,2605.0,1600.0
21/02/2025,219.0,Red,500.0,2650.0,1575.0
22/02/2025,226.9,Red,550.0,2250.0,1525.0
24/02/2025,142.1,Red,627.0,2500.0,1572.0
25/02/2025,114.5,Red,700.0,2500.0,1600.0
27/02/2025,108.3,Red,1087.0,2500.0,1787.0
28/02/2025,106.0,Red,800.0,2850.0,1850.0
Market Name : Jamkhed APMC
20/02/2025,125.6,Local,200.0,2800.0,1500.0
22/02/2025,162.5,Local,300.0,2800.0,1550.0
25/02/2025,125.3,Local,300.0,2600.0,1450.0
Market Name : Junnar APMC
02/02/2025,47.4,Other,2300.0,2800.0,2500.0
06/02/2025,27.5,Other,500.0,2900.0,2000.0
13/02/2025,11.8,Other,280.0,3200.0,1600.0
20/02/2025,101.6,Other,750.0,3000.0,2500.0
27/02/2025,117.8,Other,1500.0,2700.0,2000.0
Market Name : Junnar(Alephata) APMC
02/02/2025,519.7,Other,1000.0,3010.0,2000.0
04/02/2025,635.1,Other,1100.0,3310.0,2200.0
07/02/2025,677.1,Other,1100.0,3510.0,2200.0
09/02/2025,450.1,Other,1000.0,3350.0,2250.0
16/02/2025,493.7,Other,1300.0,4010.0,3200.0
18/02/2025,693.3,Other,1000.0,3400.0,2700.0
21/02/2025,802.5,Other,900.0,3010.0,2450.0
23/02/2025,726.6,Other,1000.0,3000.0,2000.0
25/02/2025,798.5,Other,1000.0,2750.0,2100.0
28/02/2025,600.2,Other,1000.0,2750.0,2200.0
Market Name : Junnar(Narayangaon) APMC
01/02/2025,2.2,Other,1000.0,2700.0,1800.0
02/02/2025,1.0,Other,2100.0,2500.0,2300.0
06/02/2025,1.6,Other,1510.0,2500.0,2000.0
07/02/2025,1.6,Other,2100.0,2600.0,2400.0
08/02/2025,2.2,Other,400.0,3000.0,2000.0
09/02/2025,2.2,Other,2100.0,3000.0,2500.0
13/02/2025,2.6,Other,1500.0,3500.0,2500.0
14/02/2025,0.8,Other,1100.0,3000.0,2300.0
15/02/2025,3.6,Other,1000.0,3800.0,2500.0
17/02/2025,1.0,Other,3100.0,3500.0,3300.0
20/02/2025,1.0,Other,2300.0,3000.0,2500.0
21/02/2025,0.8,Other,2500.0,3000.0,2700.0
22/02/2025,2.5,Other,2000.0,2500.0,2300.0
24/02/2025,0.8,Other,800.0,2600.0,1500.0
27/02/2025,0.3,Other,1000.0,2500.0,2000.0
Market Name : Junnar(Otur) APMC
02/02/2025,169.4,Red,1500.0,3020.0,2500.0
06/02/2025,237.3,Red,1000.0,3300.0,2500.0
09/02/2025,267.6,Red,2000.0,3250.0,2800.0
13/02/2025,341.0,Red,1000.0,3750.0,2000.0
16/02/2025,507.4,Red,2000.0,3750.0,3200.0
20/02/2025,945.1,Red,1000.0,3000.0,2500.0
27/02/2025,1007.2,Red,500.0,2800.0,1800.0
Market Name : Kada APMC
06/02/2025,1435.9,Other,200.0,2750.0,1800.0
12/02/2025,1442.2,Red,400.0,3400.0,2200.0
16/02/2025,1633.8,Red,500.0,3500.0,2200.0
19/02/2025,1490.9,Red,400.0,2800.0,1800.0
23/02/2025,806.6,Red,200.0,2500.0,1600.0
Market Name : Kalvan APMC
03/02/2025,390.0,Red,1100.0,2580.0,2210.0
04/02/2025,305.0,Red,1100.0,2640.0,2201.0
06/02/2025,282.5,Red,1375.0,2705.0,2250.0
07/02/2025,225.0,Red,1375.0,2785.0,2300.0
13/02/2025,265.0,Red,1350.0,3550.0,2850.0
14/02/2025,295.0,Red,1500.0,3855.0,3100.0
17/02/2025,385.0,Red,1400.0,3410.0,3000.0
18/02/2025,355.0,Red,1400.0,3100.0,2750.0
20/02/2025,415.0,Red,1250.0,2850.0,2350.0
21/02/2025,465.0,Red,1200.0,2750.0,2351.0
24/02/2025,490.0,Red,1300.0,2600.0,2251.0
25/02/2025,425.0,Red,1350.0,2600.0,2300.0
27/02/2025,415.0,Red,1375.0,2615.0,2350.0
28/02/2025,370.0,Red,1375.0,2580.0,2325.0
Market Name : Kalyan APMC
01/02/2025,1.2,1st Sort,2300.0,2500.0,2400.0
02/02/2025,1.2,1st Sort,2300.0,2500.0,2400.0
03/02/2025,0.6,1st Sort,2300.0,2500.0,2400.0
04/02/2025,0.3,1st Sort,2000.0,2500.0,2250.0
05/02/2025,0.3,1st Sort,2200.0,2700.0,2450.0
06/02/2025,0.3,1st Sort,2200.0,2700.0,2400.0
07/02/2025,0.3,1st Sort,2200.0,2700.0,2450.0
13/02/2025,0.3,1st Sort,2800.0,3000.0,2900.0
14/02/2025,0.6,1st Sort,2800.0,3000.0,2900.0
,,2nd Sort,2400.0,2600.0,2500.0
15/02/2025,0.6,2nd Sort,2400.0,2600.0,2500.0
,,1st Sort,2200.0,3000.0,2900.0
16/02/2025,0.6,2nd Sort,2400.0,2600.0,2500.0
,,1st Sort,2800.0,3000.0,2900.0
17/02/2025,0.6,2nd Sort,2400.0,2600.0,2500.0
,,1st Sort,2800.0,3000.0,2900.0
19/02/2025,0.3,1st Sort,3100.0,3300.0,3200.0
20/02/2025,0.3,1st Sort,3100.0,3300.0,3200.0
21/02/2025,0.3,1st Sort,3000.0,3200.0,3100.0
24/02/2025,0.6,1st Sort,2500.0,2600.0,2550.0
,,2nd Sort,2000.0,2200.0,2100.0
25/02/2025,0.6,2nd Sort,1700.0,1800.0,1750.0
,,1st Sort,2500.0,2600.0,2550.0
26/02/2025,0.6,1st Sort,2400.0,2600.0,2550.0
,,2nd Sort,2000.0,2200.0,2100.0
27/02/2025,0.6,1st Sort,2500.0,2600.0,2550.0
,,2nd Sort,2200.0,2400.0,2300.0
Market Name : Kamthi APMC
02/02/2025,5.2,Local,1500.0,2500.0,2000.0
03/02/2025,3.2,Local,1500.0,2500.0,2000.0
04/02/2025,0.6,Local,1500.0,2500.0,2000.0
05/02/2025,2.0,Local,1500.0,2500.0,2000.0
07/02/2025,0.5,Local,1500.0,2500.0,2000.0
13/02/2025,1.0,Local,1500.0,2500.0,2000.0
14/02/2025,2.7,Local,1500.0,2500.0,2000.0
15/02/2025,0.1,Local,1500.0,2500.0,2000.0
16/02/2025,0.7,Local,1500.0,2500.0,2000.0
17/02/2025,0.4,Local,1500.0,2500.0,2000.0
18/02/2025,1.4,Local,2000.0,3000.0,2500.0
20/02/2025,0.4,Local,2000.0,3000.0,2500.0
21/02/2025,3.1,Local,1500.0,2500.0,2000.0
23/02/2025,2.0,Local,1500.0,2500.0,2000.0
24/02/2025,0.3,Local,1500.0,2500.0,2000.0
27/02/2025,0.9,Local,1700.0,2500.0,2000.0
Market Name : Karad APMC
01/02/2025,19.8,Other,1000.0,3000.0,3000.0
02/02/2025,60.0,Other,500.0,2500.0,2500.0
03/02/2025,19.2,Other,1000.0,2400.0,2400.0
04/02/2025,9.9,Other,1000.0,2800.0,2800.0
05/02/2025,15.0,Other,500.0,2500.0,2500.0
06/02/2025,15.0,Other,1500.0,2500.0,2500.0
13/02/2025,9.9,Other,1500.0,2000.0,2000.0
15/02/2025,24.9,Other,500.0,3000.0,3000.0
16/02/2025,19.8,Other,1000.0,2500.0,2500.0
17/02/2025,15.0,Other,2000.0,2400.0,2400.0
18/02/2025,9.9,Other,500.0,3500.0,3500.0
20/02/2025,15.0,Other,2000.0,3500.0,3500.0
22/02/2025,9.9,Other,2000.0,3000.0,3000.0
23/02/2025,15.0,Other,2000.0,2800.0,2800.0
24/02/2025,9.9,Other,1500.0,2500.0,2500.0
25/02/2025,15.0,Other,1000.0,1600.0,1600.0
27/02/2025,15.0,Other,500.0,2500.0,2500.0
Market Name : Karjat APMC
01/02/2025,227.2,Local,500.0,2300.0,1500.0
02/02/2025,228.0,Local,500.0,2300.0,1500.0
03/02/2025,76.0,Local,500.0,2500.0,1500.0
04/02/2025,110.6,Local,500.0,2500.0,1500.0
05/02/2025,70.6,Local,500.0,2500.0,1500.0
06/02/2025,60.5,Local,500.0,2500.0,1500.0
07/02/2025,94.7,Local,700.0,2500.0,1600.0
08/02/2025,24.7,Local,500.0,2700.0,1800.0
13/02/2025,28.1,Local,1000.0,3000.0,2000.0
14/02/2025,65.5,Local,1000.0,3000.0,2000.0
15/02/2025,94.0,Local,1000.0,3100.0,2100.0
16/02/2025,32.6,Local,1000.0,3100.0,2100.0
17/02/2025,57.8,Local,1500.0,3200.0,2200.0
18/02/2025,67.5,Local,1500.0,3200.0,2400.0
19/02/2025,70.5,Local,1500.0,3200.0,2300.0
20/02/2025,33.9,Local,1000.0,2800.0,2000.0
22/02/2025,163.9,Local,1000.0,2700.0,1700.0
23/02/2025,32.2,Local,700.0,2300.0,1500.0
24/02/2025,18.7,Local,700.0,2500.0,1500.0
25/02/2025,70.5,Local,700.0,2200.0,1500.0
26/02/2025,34.8,Local,700.0,2200.0,1500.0
27/02/2025,9.2,Local,700.0,2200.0,1500.0
Market Name : Khed(Chakan) APMC
01/02/2025,2400.0,Other,1000.0,2500.0,2200.0
02/02/2025,160.0,Other,2000.0,2500.0,2200.0
04/02/2025,35.0,Other,2000.0,2500.0,2300.0
05/02/2025,350.0,Other,1500.0,2500.0,2000.0
06/02/2025,25.0,Other,1500.0,2500.0,2200.0
07/02/2025,15.0,Other,2000.0,2500.0,2300.0
13/02/2025,20.0,Other,2000.0,3100.0,2600.0
14/02/2025,20.0,Other,2000.0,3000.0,2500.0
15/02/2025,800.0,Other,1000.0,3500.0,2000.0
16/02/2025,25.0,Other,2000.0,3200.0,2600.0
18/02/2025,30.0,Other,2000.0,3200.0,2800.0
19/02/2025,1050.0,Other,2000.0,2800.0,2400.0
20/02/2025,20.0,Other,1500.0,2800.0,2400.0
21/02/2025,20.0,Other,2200.0,2700.0,2500.0
22/02/2025,1700.0,Other,1500.0,2500.0,2000.0
23/02/2025,20.0,Other,1500.0,2500.0,2000.0
25/02/2025,25.0,Other,1500.0,2500.0,2000.0
26/02/2025,120.0,Other,2200.0,2600.0,2400.0
27/02/2025,20.0,Other,2000.0,2700.0,2400.0
28/02/2025,17.5,Other,2000.0,2700.0,2400.0
Market Name : Kolhapur APMC
01/02/2025,526.4,Other,700.0,3000.0,1700.0
03/02/2025,2205.2,Other,1000.0,3200.0,2000.0
04/02/2025,238.4,Other,1000.0,3000.0,2000.0
05/02/2025,401.1,Other,1000.0,3100.0,2000.0
06/02/2025,213.0,Other,1000.0,3400.0,2200.0
07/02/2025,309.2,Other,1000.0,3100.0,2000.0
08/02/2025,515.0,Other,1000.0,3300.0,2200.0
13/02/2025,251.6,Other,1000.0,3200.0,2000.0
14/02/2025,380.5,Other,1000.0,3400.0,2000.0
15/02/2025,555.0,Other,1000.0,3600.0,2200.0
17/02/2025,703.1,Other,1000.0,3500.0,2200.0
18/02/2025,557.2,Other,1000.0,3100.0,2000.0
20/02/2025,711.2,Other,1000.0,3100.0,2000.0
21/02/2025,486.5,Other,1000.0,2800.0,1800.0
22/02/2025,698.9,Other,1000.0,3000.0,2000.0
24/02/2025,699.8,Other,1000.0,2800.0,1900.0
25/02/2025,523.2,Other,1000.0,2800.0,1800.0
26/02/2025,448.2,Other,1000.0,2800.0,1800.0
27/02/2025,459.6,Other,1000.0,3000.0,1800.0
28/02/2025,439.2,Other,1000.0,2700.0,1700.0
Market Name : Kopargaon APMC
01/02/2025,328.0,Red,700.0,2351.0,1980.0
03/02/2025,272.0,Red,500.0,2302.0,2000.0
04/02/2025,236.8,Red,900.0,2399.0,1975.0
05/02/2025,203.2,Red,1000.0,2500.0,2150.0
06/02/2025,196.8,Red,1000.0,2650.0,2250.0
07/02/2025,187.2,Red,800.0,2641.0,2225.0
08/02/2025,234.0,Red,1000.0,2676.0,2350.0
13/02/2025,131.2,Red,1000.0,3176.0,2600.0
14/02/2025,99.2,Red,1000.0,3304.0,2750.0
15/02/2025,172.8,Red,1000.0,3068.0,2850.0
17/02/2025,99.2,Red,1000.0,3185.0,2725.0
18/02/2025,289.6,Red,1000.0,3100.0,2750.0
20/02/2025,324.8,Red,1000.0,2461.0,2200.0
,,Other,900.0,2424.0,2250.0
21/02/2025,209.6,Other,1000.0,2581.0,2300.0
,,Red,900.0,2451.0,2200.0
22/02/2025,180.1,Other,1000.0,2501.0,2275.0
,,Red,1000.0,2270.0,2150.0
24/02/2025,144.0,Other,1000.0,2612.0,2350.0
,,Red,700.0,2474.0,2100.0
25/02/2025,263.7,Other,1000.0,2591.0,2375.0
,,Red,1000.0,2599.0,2365.0
