"Date Wise Prices for Specified Commodity on December, 2024 for Commodity : Onion, State/UT : Maharashtra"
"Commodity : Onion, State/UT : Maharashtra"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
30/12/2024,346.9,Red,900.0,2805.0,2550.0
31/12/2024,459.9,Red,1000.0,2840.0,2575.0
Market Name : Dharashiv APMC
03/12/2024,2.5,Red,1400.0,4700.0,3050.0
04/12/2024,1.5,Red,1300.0,4000.0,2650.0
05/12/2024,2.3,Red,2100.0,2500.0,2300.0
06/12/2024,0.5,Red,3500.0,4700.0,4100.0
11/12/2024,0.3,Red,4000.0,4800.0,4400.0
12/12/2024,2.5,Red,2000.0,5000.0,3500.0
13/12/2024,1.0,Red,3000.0,4800.0,3900.0
14/12/2024,1.1,Red,2800.0,4500.0,3650.0
17/12/2024,4.5,Red,1300.0,3600.0,2450.0
19/12/2024,2.2,Red,1000.0,3500.0,2250.0
20/12/2024,2.3,Red,1300.0,3200.0,2250.0
22/12/2024,5.3,Red,1400.0,2700.0,2050.0
26/12/2024,2.4,Red,750.0,3000.0,1875.0
28/12/2024,2.2,Red,1300.0,2500.0,1900.0
31/12/2024,0.7,Red,1200.0,3600.0,2400.0
Market Name : Dhule APMC
02/12/2024,29.4,Red,100.0,6100.0,4500.0
03/12/2024,452.9,Red,100.0,6100.0,4500.0
05/12/2024,412.1,Red,100.0,4890.0,3500.0
06/12/2024,238.0,Red,100.0,5250.0,3500.0
07/12/2024,122.0,Red,100.0,4890.0,3500.0
09/12/2024,68.8,Red,100.0,5000.0,4400.0
10/12/2024,129.8,Red,100.0,5000.0,4400.0
11/12/2024,31.3,Red,650.0,5500.0,3900.0
12/12/2024,327.5,Red,500.0,5200.0,3600.0
13/12/2024,203.2,Red,200.0,5510.0,4700.0
14/12/2024,252.3,White,200.0,5510.0,4700.0
16/12/2024,12.1,Red,200.0,2860.0,2200.0
17/12/2024,234.6,Red,200.0,2860.0,2200.0
18/12/2024,65.0,Red,100.0,4060.0,3300.0
19/12/2024,235.1,Red,100.0,2200.0,1900.0
20/12/2024,165.4,Red,100.0,1800.0,1700.0
23/12/2024,6.8,Red,100.0,1650.0,1500.0
24/12/2024,61.0,Red,100.0,1650.0,1500.0
25/12/2024,17.1,Red,100.0,1650.0,1500.0
26/12/2024,108.1,Red,100.0,2030.0,1750.0
27/12/2024,117.3,Red,200.0,2370.0,2100.0
28/12/2024,42.7,Red,200.0,2370.0,2100.0
30/12/2024,47.1,Red,500.0,2700.0,2400.0
31/12/2024,90.0,Red,500.0,2700.0,2400.0
Market Name : Dindori(Vani) APMC
02/12/2024,86.7,Red,2801.0,4081.0,3601.0
03/12/2024,50.4,Red,3001.0,4200.0,3651.0
04/12/2024,50.4,Red,3001.0,4200.0,3651.0
05/12/2024,90.6,Red,2800.0,4444.0,3551.0
06/12/2024,86.7,Red,2800.0,4161.0,3640.0
07/12/2024,89.9,Red,2826.0,4280.0,3671.0
09/12/2024,101.0,Red,2826.0,4280.0,3671.0
10/12/2024,153.3,Red,3200.0,4730.0,4250.0
12/12/2024,155.2,Red,3000.0,4500.0,3551.0
13/12/2024,213.6,Red,2701.0,4300.0,3251.0
14/12/2024,222.2,Red,2201.0,3670.0,2651.0
16/12/2024,484.4,Red,2001.0,3411.0,2570.0
17/12/2024,303.6,Red,1700.0,3170.0,2101.0
23/12/2024,374.4,Red,1400.0,2800.0,1801.0
24/12/2024,423.4,Red,1350.0,2831.0,2000.0
27/12/2024,428.8,Red,1300.0,2811.0,1850.0
28/12/2024,253.3,Red,1850.0,3551.0,2478.0
31/12/2024,356.1,Red,1501.0,3400.0,2651.0
Market Name : Gangapur APMC
02/12/2024,17.2,Red,800.0,4100.0,3840.0
03/12/2024,15.2,Red,1000.0,4410.0,3890.0
04/12/2024,13.8,Red,800.0,2720.0,2500.0
Market Name : HINGNA - APMC
02/12/2024,0.6,Red,3500.0,4000.0,4000.0
03/12/2024,0.2,Red,4000.0,4500.0,4250.0
04/12/2024,1.2,Red,3500.0,4000.0,3833.0
05/12/2024,0.5,Red,3000.0,4000.0,3500.0
07/12/2024,0.1,Red,3500.0,3500.0,3500.0
09/12/2024,2.1,Red,3300.0,4000.0,3760.0
,,White,4000.0,4000.0,4000.0
10/12/2024,0.7,Red,3500.0,4000.0,3500.0
12/12/2024,0.1,Red,4000.0,4000.0,4000.0
13/12/2024,0.2,Red,4000.0,4000.0,4000.0
,,White,4000.0,4000.0,4000.0
14/12/2024,0.2,Red,4000.0,4000.0,4000.0
16/12/2024,1.8,Red,2800.0,5000.0,3820.0
17/12/2024,0.2,Red,3600.0,4000.0,3800.0
18/12/2024,0.3,Red,3000.0,4000.0,3500.0
,,White,3000.0,3000.0,3000.0
19/12/2024,0.5,Red,3000.0,3500.0,3500.0
,,White,2500.0,2500.0,2500.0
20/12/2024,0.7,Red,3000.0,3500.0,3000.0
21/12/2024,0.2,Red,3000.0,3500.0,3250.0
23/12/2024,1.8,White,2000.0,2500.0,2250.0
,,Red,2000.0,3200.0,2664.0
26/12/2024,1.0,Red,1900.0,3000.0,2475.0
28/12/2024,0.4,Red,3000.0,3000.0,3000.0
30/12/2024,1.4,Red,2100.0,3500.0,3020.0
31/12/2024,0.6,Red,2800.0,3500.0,3075.0
Market Name : Indapur APMC
16/12/2024,12.0,Red,500.0,4000.0,2000.0
18/12/2024,7.6,Red,500.0,3200.0,1100.0
20/12/2024,16.3,Red,500.0,5000.0,1500.0
27/12/2024,13.7,Red,400.0,3200.0,2500.0
Market Name : Islampur APMC
01/12/2024,3.7,Local,4000.0,7000.0,5500.0
10/12/2024,4.0,Local,2000.0,5000.0,3000.0
13/12/2024,5.0,Local,2000.0,5500.0,3500.0
15/12/2024,5.0,Local,2000.0,4500.0,3100.0
19/12/2024,0.7,Local,1000.0,3700.0,2100.0
20/12/2024,3.5,Local,2000.0,5000.0,3500.0
22/12/2024,7.5,Local,1000.0,3200.0,2100.0
29/12/2024,3.5,Local,1500.0,3400.0,1950.0
Market Name : Jalana APMC
14/12/2024,16.5,Other,1300.0,5200.0,2300.0
18/12/2024,14.4,Other,1300.0,5400.0,2200.0
23/12/2024,15.0,Other,1200.0,7000.0,2500.0
28/12/2024,194.0,Local,200.0,1300.0,800.0
,,Other,1200.0,5000.0,2200.0
Market Name : Jalgaon APMC
02/12/2024,382.5,Red,875.0,3275.0,2675.0
03/12/2024,320.4,White,875.0,3500.0,2250.0
,,Red,625.0,3750.0,2187.0
04/12/2024,331.5,Red,625.0,3625.0,2125.0
,,White,750.0,2750.0,1750.0
05/12/2024,281.5,White,750.0,2750.0,1750.0
,,Red,625.0,3750.0,2175.0
06/12/2024,195.1,Red,377.0,373787.0,2082.0
07/12/2024,206.0,Red,500.0,4037.0,2250.0
09/12/2024,174.9,Red,875.0,4187.0,2500.0
10/12/2024,206.6,Red,877.0,4062.0,2500.0
12/12/2024,424.8,Red,875.0,3600.0,3062.0
16/12/2024,566.0,Red,500.0,2500.0,1875.0
,,White,750.0,2050.0,1625.0
19/12/2024,501.6,Red,750.0,2250.0,1500.0
20/12/2024,264.2,Red,700.0,2250.0,1475.0
21/12/2024,472.0,Red,775.0,2000.0,1350.0
23/12/2024,293.9,Red,500.0,2337.0,1500.0
24/12/2024,274.4,Red,625.0,2075.0,1350.0
26/12/2024,182.5,Red,400.0,2025.0,1475.0
27/12/2024,150.6,Red,677.0,2502.0,1500.0
28/12/2024,241.0,Red,877.0,2562.0,1750.0
30/12/2024,170.6,Red,650.0,2925.0,1812.0
31/12/2024,183.0,Red,527.0,2812.0,1687.0
Market Name : Jamkhed APMC
05/12/2024,428.4,Red,100.0,6000.0,3050.0
07/12/2024,298.5,Red,100.0,6500.0,3300.0
12/12/2024,207.3,Red,100.0,5200.0,2650.0
19/12/2024,528.1,Local,100.0,3100.0,1600.0
21/12/2024,170.7,Red,100.0,3500.0,1800.0
26/12/2024,100.2,Red,100.0,3750.0,1925.0
28/12/2024,214.3,Red,100.0,3750.0,1925.0
Market Name : Junnar APMC
05/12/2024,16.9,Other,3750.0,6510.0,6100.0
08/12/2024,24.8,Other,2000.0,5510.0,3500.0
12/12/2024,11.1,Other,3000.0,5500.0,4000.0
15/12/2024,43.3,Other,2800.0,5500.0,3500.0
19/12/2024,21.0,Other,1500.0,2200.0,1800.0
22/12/2024,23.2,Other,1500.0,2700.0,2200.0
26/12/2024,4.5,Other,2000.0,2500.0,2300.0
29/12/2024,8.8,Other,1500.0,3000.0,2000.0
Market Name : Junnar(Alephata) APMC
06/12/2024,1602.0,Other,2000.0,5750.0,4100.0
08/12/2024,1434.1,Other,2000.0,5750.0,4100.0
10/12/2024,1617.0,Other,2200.0,5710.0,4200.0
13/12/2024,1828.5,Other,2000.0,5010.0,4000.0
15/12/2024,2032.0,Other,1000.0,3710.0,2500.0
17/12/2024,1979.0,Other,1000.0,3210.0,2500.0
20/12/2024,1616.0,Other,1000.0,3110.0,2100.0
22/12/2024,1227.9,Other,1100.0,3210.0,2200.0
24/12/2024,1389.6,Other,1000.0,3110.0,2200.0
31/12/2024,1069.4,Other,1700.0,4010.0,3300.0
Market Name : Junnar(Narayangaon) APMC
02/12/2024,1.8,Other,1000.0,6600.0,4500.0
04/12/2024,2.5,Other,1510.0,6600.0,4500.0
05/12/2024,3.8,Other,500.0,6000.0,4500.0
06/12/2024,2.8,Other,500.0,6260.0,4500.0
07/12/2024,2.4,Other,1000.0,6000.0,4500.0
08/12/2024,1.2,Other,1000.0,6490.0,4500.0
12/12/2024,1.0,Other,500.0,6000.0,4500.0
13/12/2024,0.6,Other,2000.0,6700.0,4500.0
14/12/2024,1.5,Other,1300.0,6100.0,4500.0
15/12/2024,1.6,Other,2000.0,6000.0,4000.0
16/12/2024,1.2,Other,1000.0,5100.0,3500.0
18/12/2024,5.6,Other,1000.0,4550.0,3000.0
19/12/2024,2.6,Other,500.0,5000.0,3500.0
20/12/2024,2.8,Other,500.0,5000.0,3000.0
21/12/2024,2.8,Other,500.0,3500.0,2500.0
22/12/2024,4.2,Other,600.0,2900.0,1700.0
23/12/2024,5.8,Other,600.0,2500.0,1800.0
25/12/2024,4.5,Other,300.0,3000.0,2200.0
26/12/2024,0.8,Other,500.0,3500.0,2000.0
27/12/2024,0.8,Other,1700.0,2500.0,2000.0
28/12/2024,0.5,Other,800.0,2500.0,1600.0
29/12/2024,2.0,Other,1100.0,4000.0,2600.0
30/12/2024,2.8,Other,1200.0,3310.0,2300.0
Market Name : Junnar(Otur) APMC
01/12/2024,156.6,Other,3000.0,6510.0,5000.0
05/12/2024,156.6,Other,2000.0,7000.0,5500.0
08/12/2024,158.9,Other,1500.0,5110.0,4500.0
12/12/2024,204.0,Other,1000.0,5210.0,4000.0
15/12/2024,352.6,Other,2000.0,4010.0,3000.0
19/12/2024,441.6,Other,1000.0,2750.0,2000.0
22/12/2024,263.9,Other,1000.0,3110.0,2500.0
Market Name : Kalvan APMC
02/12/2024,155.0,Other,3000.0,7100.0,5850.0
04/12/2024,17.5,Other,4000.0,6000.0,5500.0
05/12/2024,105.0,Other,3200.0,7025.0,6200.0
06/12/2024,75.0,Other,2000.0,6305.0,5800.0
09/12/2024,157.5,Other,2300.0,6800.0,5400.0
10/12/2024,167.5,Red,2000.0,4100.0,3600.0
,,Other,5000.0,7500.0,6500.0
12/12/2024,147.5,Other,5000.0,7100.0,6000.0
,,Red,1800.0,4300.0,3000.0
13/12/2024,185.0,Other,5000.0,6950.0,6000.0
,,Red,1500.0,3900.0,3400.0
16/12/2024,405.0,Red,1500.0,2905.0,2100.0
17/12/2024,425.0,Red,700.0,2855.0,1900.0
19/12/2024,352.5,Red,700.0,2705.0,1800.0
20/12/2024,322.5,Red,900.0,2760.0,1850.0
24/12/2024,315.0,Red,500.0,2255.0,1601.0
27/12/2024,195.0,Red,750.0,2651.0,1700.0
28/12/2024,205.0,Red,800.0,2705.0,1805.0
30/12/2024,267.5,Red,1300.0,2930.0,2210.0
Market Name : Kalyan APMC
02/12/2024,0.6,2nd Sort,3000.0,4000.0,3500.0
,,1st Sort,4500.0,5500.0,5000.0
03/12/2024,0.6,2nd Sort,2500.0,3500.0,3000.0
,,1st Sort,4000.0,4500.0,4250.0
04/12/2024,0.6,1st Sort,4500.0,5000.0,4750.0
,,2nd Sort,3500.0,4500.0,4000.0
05/12/2024,0.3,1st Sort,3500.0,4000.0,3750.0
06/12/2024,0.3,1st Sort,3500.0,4100.0,3800.0
07/12/2024,0.3,1st Sort,3000.0,5000.0,4000.0
08/12/2024,0.6,1st Sort,3200.0,5000.0,4100.0
,,2nd Sort,2000.0,2500.0,2250.0
09/12/2024,0.6,1st Sort,4200.0,4400.0,4300.0
,,2nd Sort,2500.0,3000.0,2750.0
10/12/2024,0.6,2nd Sort,2500.0,3000.0,2750.0
,,1st Sort,4200.0,4800.0,4500.0
11/12/2024,0.3,1st Sort,4400.0,4600.0,4500.0
12/12/2024,0.6,2nd Sort,2000.0,4000.0,3000.0
,,1st Sort,4000.0,5000.0,4500.0
13/12/2024,0.6,1st Sort,4000.0,5000.0,4500.0
,,2nd Sort,2000.0,4000.0,3000.0
14/12/2024,0.6,2nd Sort,2000.0,4000.0,3000.0
,,1st Sort,4000.0,5000.0,4500.0
15/12/2024,0.6,1st Sort,4000.0,5000.0,4500.0
,,2nd Sort,2000.0,4000.0,3000.0
16/12/2024,0.6,1st Sort,3200.0,3600.0,3400.0
,,2nd Sort,2000.0,2600.0,2300.0
17/12/2024,0.6,2nd Sort,2000.0,4000.0,3000.0
,,1st Sort,4000.0,5000.0,4500.0
18/12/2024,0.3,1st Sort,1000.0,2800.0,1900.0
19/12/2024,0.6,2nd Sort,1500.0,2000.0,1750.0
,,1st Sort,2000.0,2500.0,2250.0
20/12/2024,0.6,2nd Sort,1500.0,2000.0,1750.0
,,1st Sort,2000.0,2500.0,2250.0
22/12/2024,0.6,1st Sort,4000.0,5000.0,4500.0
,,2nd Sort,2000.0,4000.0,3000.0
23/12/2024,0.6,1st Sort,4000.0,5000.0,4500.0
,,2nd Sort,2000.0,4000.0,3000.0
24/12/2024,0.6,1st Sort,2000.0,3000.0,2500.0
,,2nd Sort,1500.0,2000.0,1750.0
26/12/2024,0.3,1st Sort,2000.0,3200.0,2600.0
27/12/2024,0.3,1st Sort,2000.0,3200.0,2600.0
Market Name : Kamthi APMC
01/12/2024,0.3,Local,4000.0,5000.0,4500.0
02/12/2024,0.2,Local,3000.0,5000.0,4000.0
03/12/2024,0.2,Local,4000.0,5000.0,4500.0
04/12/2024,0.9,Local,3500.0,4500.0,4000.0
05/12/2024,2.2,Local,3500.0,4500.0,4000.0
06/12/2024,1.8,Local,3500.0,4500.0,4000.0
08/12/2024,0.8,Local,3500.0,4500.0,4000.0
09/12/2024,1.0,Local,4000.0,5000.0,4500.0
