"Date Wise Prices for Specified Commodity on October, 2024 for Commodity : Onion, State/UT : Maharashtra"
"Commodity : Onion, State/UT : Maharashtra"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
11/10/2024,38.5,Other,1500.0,3200.0,2500.0
14/10/2024,106.0,Other,1000.0,3000.0,2500.0
15/10/2024,33.0,Other,1500.0,3300.0,2500.0
16/10/2024,30.0,Other,1500.0,3500.0,2500.0
17/10/2024,93.0,Other,1500.0,3600.0,2500.0
18/10/2024,86.0,Other,1500.0,4200.0,3000.0
19/10/2024,36.0,Other,1500.0,4300.0,3000.0
21/10/2024,68.5,Other,1500.0,4500.0,3200.0
22/10/2024,52.2,Other,1500.0,4000.0,3200.0
23/10/2024,100.5,Other,1500.0,4000.0,3200.0
24/10/2024,63.0,Other,1500.0,3600.0,3000.0
25/10/2024,100.5,Other,1500.0,3600.0,3000.0
26/10/2024,34.0,Other,1500.0,3600.0,3000.0
28/10/2024,191.1,Other,1200.0,3500.0,3000.0
29/10/2024,65.0,Other,1200.0,3000.0,2500.0
30/10/2024,97.0,Other,1200.0,3200.0,2500.0
Market Name : Akole APMC
01/10/2024,13.1,Other,1000.0,4100.0,3500.0
03/10/2024,15.1,Other,1500.0,4500.0,3600.0
06/10/2024,28.6,Other,1100.0,4551.0,3900.0
13/10/2024,33.4,Other,1200.0,4511.0,4200.0
15/10/2024,33.3,Other,1200.0,4400.0,4000.0
17/10/2024,25.2,Other,1000.0,4500.0,4200.0
20/10/2024,32.3,Other,1200.0,4711.0,4200.0
22/10/2024,24.9,Other,1300.0,4721.0,4300.0
24/10/2024,29.2,Other,1100.0,4800.0,4400.0
29/10/2024,22.0,Other,1000.0,4711.0,4200.0
Market Name : Amrawati(Frui & Veg. Market) APMC
01/10/2024,25.8,Red,2200.0,4200.0,3200.0
02/10/2024,27.0,Red,3000.0,4800.0,3900.0
04/10/2024,37.8,Red,1500.0,3500.0,2500.0
05/10/2024,33.9,Red,3000.0,4800.0,3900.0
06/10/2024,40.9,Local,3000.0,4800.0,3900.0
07/10/2024,46.9,Local,1500.0,3800.0,2650.0
09/10/2024,40.5,Red,2000.0,4000.0,3000.0
11/10/2024,36.9,Red,4000.0,5000.0,4500.0
12/10/2024,27.9,Red,3000.0,4800.0,3900.0
13/10/2024,21.9,Red,3200.0,4800.0,4000.0
14/10/2024,26.6,Red,3000.0,4800.0,3900.0
15/10/2024,24.0,Red,3200.0,4800.0,4000.0
16/10/2024,30.9,Red,3000.0,4800.0,3900.0
18/10/2024,37.8,Red,1000.0,3500.0,2250.0
19/10/2024,25.8,Red,2000.0,4800.0,3400.0
21/10/2024,30.9,Red,1500.0,4800.0,3150.0
22/10/2024,30.9,Red,2000.0,4800.0,3400.0
23/10/2024,21.0,Red,1500.0,4800.0,3150.0
25/10/2024,36.9,Red,1500.0,3000.0,2250.0
26/10/2024,40.5,Red,1600.0,3800.0,2700.0
27/10/2024,15.9,Red,1600.0,4800.0,3200.0
28/10/2024,21.9,Red,1500.0,3000.0,2250.0
29/10/2024,21.9,Red,1200.0,3800.0,2500.0
30/10/2024,30.9,Red,1600.0,3800.0,2700.0
Market Name : Baramati APMC
02/10/2024,72.5,Red,400.0,4000.0,2800.0
05/10/2024,95.8,Red,300.0,4300.0,2500.0
07/10/2024,70.6,Red,1000.0,4200.0,3200.0
09/10/2024,78.7,Red,1200.0,4300.0,3200.0
12/10/2024,99.0,Red,1000.0,4590.0,3300.0
14/10/2024,89.5,Red,1000.0,4750.0,3850.0
16/10/2024,99.0,Red,2000.0,4651.0,3600.0
19/10/2024,107.2,Red,2000.0,4850.0,3550.0
21/10/2024,80.7,Red,2000.0,4720.0,3500.0
28/10/2024,129.9,Red,2000.0,4800.0,3800.0
Market Name : Bhusaval APMC
01/10/2024,1.0,Red,3500.0,4200.0,3800.0
02/10/2024,0.5,Red,4000.0,4200.0,4200.0
03/10/2024,0.5,Red,3500.0,4000.0,4000.0
04/10/2024,0.3,Red,3500.0,4000.0,4000.0
05/10/2024,0.1,Red,4000.0,4000.0,4000.0
06/10/2024,0.5,Red,3800.0,4500.0,4200.0
09/10/2024,0.7,Red,3500.0,4000.0,4000.0
10/10/2024,0.1,Red,4000.0,4000.0,4000.0
11/10/2024,0.2,Red,4000.0,4000.0,4000.0
12/10/2024,0.1,Red,4000.0,4000.0,4000.0
15/10/2024,2.6,Red,2200.0,3000.0,2500.0
16/10/2024,0.3,Red,2500.0,3000.0,3000.0
17/10/2024,0.8,Red,2200.0,3000.0,2500.0
18/10/2024,1.2,Red,2500.0,3000.0,2800.0
19/10/2024,0.2,Red,3500.0,3500.0,3500.0
20/10/2024,0.9,Red,3200.0,3800.0,3500.0
22/10/2024,0.7,Red,3000.0,4000.0,3500.0
23/10/2024,0.3,Red,3500.0,4000.0,4000.0
24/10/2024,0.6,Red,3000.0,4000.0,3500.0
25/10/2024,0.6,Red,3000.0,3500.0,3500.0
26/10/2024,0.8,Red,2500.0,3500.0,3000.0
27/10/2024,1.5,Red,2800.0,3500.0,3000.0
29/10/2024,1.0,Red,3000.0,3500.0,3300.0
30/10/2024,1.6,Red,3000.0,3500.0,3300.0
31/10/2024,0.8,Red,3000.0,3500.0,3300.0
Market Name : Chandrapur(Ganjwad) APMC
02/10/2024,34.3,Other,2500.0,4500.0,3250.0
03/10/2024,34.6,Other,2500.0,4500.0,3250.0
04/10/2024,27.0,Other,2400.0,4500.0,3250.0
05/10/2024,24.7,Other,3000.0,4000.0,3500.0
09/10/2024,42.4,Other,2000.0,4000.0,3200.0
10/10/2024,33.0,Other,2500.0,4000.0,3200.0
15/10/2024,61.2,Other,1800.0,4000.0,3000.0
16/10/2024,38.0,Other,1800.0,4000.0,3200.0
17/10/2024,28.1,Other,1800.0,3500.0,3000.0
18/10/2024,35.4,Other,1800.0,3500.0,3000.0
19/10/2024,34.0,Other,1500.0,3500.0,3000.0
21/10/2024,72.1,Other,2000.0,5000.0,4000.0
22/10/2024,72.1,Other,2000.0,5000.0,4000.0
23/10/2024,47.2,Other,2000.0,5000.0,4000.0
24/10/2024,48.0,Other,2000.0,5000.0,4000.0
26/10/2024,50.4,Other,2500.0,5000.0,4000.0
28/10/2024,42.6,Other,2000.0,5000.0,3750.0
29/10/2024,75.5,Other,2000.0,5000.0,3750.0
Market Name : Chattrapati Sambhajinagar APMC
01/10/2024,57.0,Other,2000.0,3500.0,2750.0
02/10/2024,55.0,Other,2000.0,4000.0,3000.0
03/10/2024,219.0,Other,700.0,3800.0,2250.0
05/10/2024,59.0,Other,700.0,3800.0,2250.0
06/10/2024,211.7,Other,1000.0,3700.0,2350.0
07/10/2024,54.0,Other,300.0,3500.0,1900.0
09/10/2024,69.3,Other,500.0,4000.0,2250.0
10/10/2024,213.6,Other,800.0,3900.0,2350.0
12/10/2024,114.7,Other,500.0,3500.0,2000.0
13/10/2024,261.2,Other,400.0,3200.0,1800.0
14/10/2024,53.0,Other,1400.0,3800.0,2600.0
15/10/2024,49.0,Other,1200.0,3750.0,2475.0
16/10/2024,43.0,Other,1400.0,3600.0,2500.0
17/10/2024,97.2,Other,2200.0,3800.0,3000.0
19/10/2024,73.5,Other,700.0,4000.0,2350.0
20/10/2024,219.0,Other,1300.0,3500.0,2400.0
21/10/2024,43.5,Other,1400.0,4000.0,2700.0
22/10/2024,39.3,Other,1200.0,4000.0,2600.0
23/10/2024,57.0,Other,1300.0,4200.0,2750.0
24/10/2024,47.3,Other,1200.0,4500.0,2850.0
26/10/2024,39.3,Other,1000.0,4400.0,2700.0
27/10/2024,273.4,Other,700.0,3500.0,2100.0
28/10/2024,81.0,Other,2000.0,4500.0,3250.0
29/10/2024,291.1,Other,300.0,3200.0,750.0
30/10/2024,48.0,Other,100.0,2600.0,1350.0
31/10/2024,28.0,Other,200.0,3200.0,1700.0
Market Name : Devala APMC
01/10/2024,289.9,Other,1000.0,4375.0,4180.0
03/10/2024,187.9,Other,1000.0,4500.0,4280.0
04/10/2024,279.8,Other,1550.0,5000.0,4675.0
09/10/2024,320.3,Other,1000.0,4500.0,4225.0
10/10/2024,227.1,Other,1200.0,4475.0,4180.0
11/10/2024,153.0,Other,1100.0,4450.0,4250.0
14/10/2024,334.9,Other,1350.0,4465.0,4250.0
15/10/2024,339.7,Other,1600.0,4501.0,4150.0
16/10/2024,282.1,Other,1700.0,4400.0,4150.0
17/10/2024,311.4,Other,1500.0,4500.0,4250.0
18/10/2024,390.7,Other,1400.0,4350.0,4200.0
21/10/2024,326.9,Other,1600.0,4550.0,4350.0
22/10/2024,243.3,Other,1700.0,5000.0,4650.0
23/10/2024,358.7,Other,1500.0,4905.0,4600.0
24/10/2024,441.2,Other,1500.0,5000.0,4600.0
25/10/2024,603.3,Other,1600.0,4900.0,4550.0
Market Name : Dharashiv APMC
01/10/2024,2.5,Red,2500.0,5000.0,3750.0
02/10/2024,2.6,Red,2000.0,4500.0,3250.0
03/10/2024,1.5,Red,3000.0,4000.0,3500.0
04/10/2024,2.1,Red,2500.0,4500.0,3500.0
05/10/2024,0.3,Red,3500.0,5000.0,4250.0
06/10/2024,1.7,Red,1000.0,4000.0,2500.0
09/10/2024,1.3,Red,2300.0,4500.0,3400.0
10/10/2024,0.4,Red,2500.0,4700.0,3600.0
11/10/2024,0.3,Red,2800.0,4000.0,3400.0
12/10/2024,2.5,Red,3000.0,4000.0,3500.0
13/10/2024,1.7,Red,1300.0,4600.0,2950.0
15/10/2024,0.7,Red,3500.0,4200.0,3850.0
16/10/2024,1.0,Red,3000.0,3500.0,3250.0
17/10/2024,2.4,Red,800.0,3500.0,2150.0
18/10/2024,1.6,Red,1000.0,2500.0,1750.0
19/10/2024,1.1,Red,1800.0,4000.0,2900.0
20/10/2024,3.7,Red,1500.0,5000.0,3250.0
22/10/2024,3.2,Red,1700.0,4500.0,3100.0
23/10/2024,1.4,Red,2000.0,4000.0,3000.0
24/10/2024,0.8,Red,1500.0,3800.0,2650.0
25/10/2024,1.0,Red,1000.0,4500.0,2750.0
26/10/2024,0.3,Red,1125.0,4000.0,2560.0
30/10/2024,0.3,Red,1400.0,2500.0,1950.0
Market Name : Dhule APMC
01/10/2024,22.2,Red,1000.0,4410.0,4000.0
03/10/2024,14.4,Red,1610.0,4700.0,4200.0
04/10/2024,18.2,Red,700.0,5020.0,4300.0
05/10/2024,13.0,Red,700.0,5020.0,4300.0
09/10/2024,11.3,Red,680.0,4700.0,3950.0
10/10/2024,20.0,Red,850.0,4300.0,3850.0
11/10/2024,17.2,Red,450.0,4120.0,3300.0
14/10/2024,25.9,Red,400.0,4400.0,4100.0
15/10/2024,31.9,Red,400.0,4400.0,4100.0
17/10/2024,34.6,Red,850.0,4550.0,4200.0
18/10/2024,34.7,Red,500.0,3970.0,3400.0
19/10/2024,41.9,Red,500.0,3970.0,3400.0
22/10/2024,62.5,Red,200.0,4600.0,4000.0
24/10/2024,38.4,Red,250.0,4700.0,3150.0
25/10/2024,38.7,Red,250.0,5100.0,4100.0
26/10/2024,68.4,Red,250.0,5100.0,4100.0
29/10/2024,101.0,Red,100.0,5000.0,4000.0
30/10/2024,17.6,Red,400.0,4850.0,3610.0
Market Name : Dindori(Vani) APMC
04/10/2024,70.5,Other,4000.0,4900.0,4450.0
05/10/2024,105.1,Other,3900.0,4800.0,4350.0
09/10/2024,146.2,Other,3011.0,4500.0,3851.0
10/10/2024,94.8,Other,3000.0,4500.0,3920.0
11/10/2024,95.3,Other,3700.0,4676.0,4275.0
12/10/2024,70.4,Other,3650.0,4900.0,4506.0
14/10/2024,37.0,Other,3191.0,4752.0,4290.0
15/10/2024,131.2,Other,3200.0,4832.0,4516.0
16/10/2024,144.0,Other,3500.0,4740.0,4391.0
17/10/2024,100.9,Other,3501.0,4690.0,4211.0
18/10/2024,135.9,Other,3800.0,4546.0,4131.0
19/10/2024,119.2,Other,3800.0,4655.0,4335.0
21/10/2024,86.9,Other,3500.0,4523.0,4250.0
23/10/2024,38.7,Other,4400.0,5005.0,4651.0
24/10/2024,78.6,Other,4000.0,5152.0,4751.0
25/10/2024,67.6,Other,3901.0,5022.0,4751.0
26/10/2024,67.5,Other,3801.0,4871.0,4225.0
Market Name : Gangapur APMC
01/10/2024,197.7,Other,1000.0,3900.0,3240.0
03/10/2024,123.4,Other,1000.0,4330.0,3433.0
04/10/2024,153.7,Other,1210.0,4600.0,4000.0
05/10/2024,35.8,Other,1200.0,4400.0,3350.0
09/10/2024,156.9,Other,500.0,4155.0,3860.0
14/10/2024,150.1,Other,1000.0,4325.0,3636.0
15/10/2024,231.5,Other,800.0,4200.0,3239.0
16/10/2024,173.8,Other,1500.0,4250.0,3252.0
17/10/2024,196.9,Other,1370.0,4400.0,4070.0
18/10/2024,194.0,Other,1000.0,4325.0,4050.0
19/10/2024,20.7,Other,1200.0,4500.0,3820.0
21/10/2024,177.9,Other,1105.0,4705.0,4410.0
22/10/2024,150.9,Other,1000.0,4900.0,4590.0
23/10/2024,104.2,Other,1550.0,5005.0,4011.0
25/10/2024,135.9,Other,1010.0,4805.0,4590.0
26/10/2024,12.9,Other,1000.0,4450.0,4020.0
Market Name : HINGNA - APMC
01/10/2024,0.1,Red,4000.0,4000.0,4000.0
03/10/2024,0.4,Red,3500.0,5000.0,4250.0
04/10/2024,0.2,Red,4000.0,4500.0,4250.0
05/10/2024,0.3,Red,3500.0,5000.0,4233.0
09/10/2024,0.3,Red,3600.0,4000.0,3866.0
10/10/2024,0.2,Red,4000.0,4000.0,4000.0
11/10/2024,0.2,Red,3500.0,4000.0,3750.0
15/10/2024,2.7,Red,1800.0,3500.0,2933.0
16/10/2024,0.1,Red,3500.0,3500.0,3500.0
17/10/2024,0.2,Red,3800.0,4000.0,3900.0
18/10/2024,0.2,Red,3800.0,4000.0,3900.0
19/10/2024,0.1,Red,3800.0,4000.0,3900.0
21/10/2024,0.3,White,4000.0,5000.0,4333.0
,,Red,4000.0,4200.0,4066.0
22/10/2024,0.1,Red,4500.0,4500.0,4500.0
23/10/2024,0.2,Red,3000.0,4000.0,3500.0
24/10/2024,0.5,Red,3500.0,4000.0,3833.0
25/10/2024,1.0,Red,3250.0,4000.0,3625.0
26/10/2024,0.1,Red,4000.0,4200.0,4100.0
28/10/2024,0.3,Red,4000.0,4200.0,4000.0
Market Name : Indapur APMC
07/10/2024,24.9,Red,500.0,4100.0,2000.0
Market Name : Jalana APMC
24/10/2024,41.6,Other,900.0,5000.0,1600.0
Market Name : Jalgaon APMC
01/10/2024,22.5,Red,1450.0,3950.0,2550.0
04/10/2024,27.4,Red,1625.0,4627.0,3000.0
05/10/2024,50.7,Other,1377.0,3062.0,2375.0
,,Red,1500.0,4500.0,2750.0
07/10/2024,72.5,Red,1850.0,4327.0,3000.0
,,Other,1000.0,3500.0,2250.0
09/10/2024,54.8,Red,1377.0,4250.0,2812.0
,,Other,750.0,3877.0,2250.0
10/10/2024,32.4,Other,750.0,3000.0,1850.0
,,Red,1000.0,4250.0,2500.0
11/10/2024,47.8,Red,877.0,4627.0,2750.0
,,Other,627.0,3500.0,1875.0
15/10/2024,4.3,Red,1127.0,3312.0,2127.0
16/10/2024,38.1,Other,880.0,3377.0,2150.0
,,Red,1000.0,4000.0,2500.0
18/10/2024,58.0,Other,750.0,3302.0,2000.0
,,Red,1750.0,4750.0,3250.0
19/10/2024,51.6,Red,2127.0,3912.0,3000.0
,,Other,700.0,2877.0,1887.0
21/10/2024,42.3,Red,1377.0,4550.0,3005.0
,,Other,875.0,3400.0,2100.0
22/10/2024,29.2,Red,1700.0,3250.0,2125.0
,,Other,750.0,3887.0,2127.0
23/10/2024,40.6,Red,2000.0,5625.0,3877.0
,,Other,750.0,3125.0,2027.0
24/10/2024,28.6,Other,750.0,3500.0,1825.0
,,Red,1777.0,4812.0,3250.0
25/10/2024,39.3,Red,2500.0,5377.0,3900.0
,,Other,877.0,3500.0,2150.0
26/10/2024,40.3,Other,825.0,3627.0,2250.0
,,Red,1752.0,4627.0,3127.0
28/10/2024,88.8,Red,750.0,3375.0,2050.0
,,Other,1750.0,4412.0,3127.0
30/10/2024,65.3,Other,750.0,3250.0,2027.0
,,Red,1750.0,4877.0,3325.0
Market Name : Jamkhed APMC
01/10/2024,24.9,Local,200.0,3500.0,1850.0
03/10/2024,15.4,Local,200.0,3200.0,1700.0
05/10/2024,30.4,Local,200.0,4500.0,2350.0
10/10/2024,25.5,Red,400.0,3500.0,1950.0
12/10/2024,47.3,Red,200.0,3500.0,1850.0
15/10/2024,69.3,Red,200.0,3800.0,2000.0
17/10/2024,47.3,Red,200.0,4000.0,2100.0
19/10/2024,92.8,Local,200.0,4500.0,2350.0
24/10/2024,67.8,Red,200.0,4000.0,2100.0
26/10/2024,137.4,Red,200.0,4100.0,2150.0
29/10/2024,203.7,Local,100.0,3000.0,1550.0
Market Name : Junnar APMC
03/10/2024,366.0,Other,2000.0,4510.0,4200.0
13/10/2024,515.8,Other,2000.0,4800.0,4400.0
Market Name : Junnar(Alephata) APMC
01/10/2024,379.0,Other,2500.0,4410.0,3700.0
04/10/2024,332.0,Other,3100.0,5010.0,4500.0
06/10/2024,412.0,Other,3100.0,5010.0,4500.0
11/10/2024,418.8,Other,2100.0,4510.0,3500.0
15/10/2024,491.7,Other,2700.0,5010.0,3800.0
18/10/2024,638.0,Other,2500.0,5010.0,4000.0
20/10/2024,494.8,Other,2700.0,5010.0,4100.0
22/10/2024,522.0,Other,2200.0,5110.0,4200.0
25/10/2024,467.0,Other,3000.0,5110.0,4200.0
27/10/2024,411.7,Other,3000.0,5110.0,4200.0
29/10/2024,495.4,Other,2000.0,5110.0,4300.0
Market Name : Junnar(Narayangaon) APMC
02/10/2024,2.6,Other,1000.0,4100.0,3000.0
03/10/2024,2.5,Other,1100.0,4000.0,3000.0
04/10/2024,1.5,Other,1500.0,4300.0,3000.0
05/10/2024,4.0,Other,1000.0,4500.0,3500.0
06/10/2024,1.4,Other,1000.0,4700.0,3500.0
09/10/2024,2.6,Other,1510.0,4650.0,3500.0
10/10/2024,2.0,Other,1300.0,4500.0,3500.0
11/10/2024,2.4,Other,500.0,4650.0,3000.0
12/10/2024,2.8,Other,1510.0,4650.0,3000.0
13/10/2024,3.2,Other,1000.0,4600.0,3000.0
14/10/2024,2.0,Other,1000.0,4700.0,3000.0
17/10/2024,3.8,Other,500.0,4600.0,3500.0
18/10/2024,2.6,Other,1500.0,4650.0,3500.0
19/10/2024,3.4,Other,1000.0,4500.0,3500.0
20/10/2024,3.0,Other,1500.0,4510.0,3500.0
21/10/2024,2.0,Other,1500.0,4600.0,3500.0
23/10/2024,4.2,Other,1510.0,4880.0,3500.0
24/10/2024,2.5,Other,1500.0,4800.0,3500.0
25/10/2024,2.0,Other,500.0,5000.0,3000.0
26/10/2024,2.5,Other,1500.0,4700.0,3500.0
27/10/2024,1.8,Other,1100.0,5000.0,3500.0
28/10/2024,3.0,Other,1100.0,5000.0,3500.0
Market Name : Junnar(Otur) APMC
06/10/2024,776.6,Other,2000.0,5110.0,4300.0
10/10/2024,793.1,Other,1000.0,4510.0,3500.0
13/10/2024,759.2,Other,2500.0,5000.0,4000.0
17/10/2024,968.0,Other,1000.0,5110.0,4000.0
20/10/2024,910.0,Other,2000.0,5000.0,4000.0
24/10/2024,916.4,Other,1000.0,5250.0,3500.0
27/10/2024,708.0,Other,2500.0,5110.0,4200.0
Market Name : Kalvan APMC
01/10/2024,1040.0,Other,1500.0,4900.0,3900.0
03/10/2024,615.0,Other,1500.0,5000.0,4900.0
05/10/2024,870.0,Other,1500.0,5100.0,4100.0
07/10/2024,1670.0,Other,1500.0,5100.0,3900.0
09/10/2024,525.0,Other,1500.0,5000.0,4000.0
10/10/2024,1455.0,Other,1500.0,5050.0,4050.0
11/10/2024,440.0,Other,1800.0,4810.0,4050.0
14/10/2024,1685.0,Other,2000.0,5000.0,4100.0
15/10/2024,1535.0,Other,1800.0,5150.0,4050.0
16/10/2024,635.0,Other,1600.0,5000.0,4001.0
17/10/2024,1340.0,Other,1400.0,5030.0,4001.0
18/10/2024,825.0,Other,2100.0,4700.0,4000.0
19/10/2024,732.5,Other,1000.0,5005.0,4050.0
21/10/2024,2040.0,Other,2000.0,5100.0,4150.0
22/10/2024,1405.0,Other,2000.0,5400.0,4150.0
23/10/2024,510.0,Other,1900.0,5000.0,4201.0
24/10/2024,1285.0,Other,2000.0,5200.0,4250.0
25/10/2024,815.0,Other,2100.0,5300.0,4201.0
26/10/2024,612.5,Other,2500.0,5600.0,4600.0
28/10/2024,980.0,Other,1800.0,5775.0,4300.0
29/10/2024,325.0,Other,2000.0,5745.0,4651.0
Market Name : Kalyan APMC
03/10/2024,0.3,1st Sort,4100.0,4500.0,4300.0
09/10/2024,0.3,1st Sort,4200.0,4500.0,4350.0
10/10/2024,0.3,1st Sort,4200.0,4500.0,4350.0
11/10/2024,0.3,1st Sort,4000.0,4500.0,4250.0
12/10/2024,0.3,1st Sort,4000.0,4500.0,4250.0
14/10/2024,0.3,1st Sort,4200.0,4300.0,4250.0
15/10/2024,0.3,1st Sort,4400.0,4700.0,4550.0
16/10/2024,0.3,1st Sort,3500.0,4000.0,3750.0
17/10/2024,0.3,1st Sort,4200.0,4300.0,4250.0
18/10/2024,0.3,1st Sort,4000.0,4600.0,4300.0
19/10/2024,0.3,1st Sort,4200.0,4400.0,4300.0
20/10/2024,0.3,1st Sort,4200.0,4400.0,4300.0
21/10/2024,0.3,1st Sort,4200.0,4400.0,4300.0
22/10/2024,0.3,1st Sort,4000.0,4400.0,4250.0
23/10/2024,0.3,1st Sort,4000.0,4400.0,4200.0
24/10/2024,0.3,1st Sort,4300.0,4800.0,4500.0
25/10/2024,0.3,1st Sort,3500.0,4500.0,4000.0
28/10/2024,0.3,1st Sort,3600.0,4700.0,4150.0
Market Name : Kamthi APMC
01/10/2024,0.3,Local,3500.0,4500.0,4000.0
04/10/2024,1.6,Local,3500.0,4500.0,4000.0
10/10/2024,1.3,Local,3500.0,4500.0,4000.0
11/10/2024,1.1,Local,3500.0,4500.0,4000.0
14/10/2024,0.8,Local,3500.0,4500.0,4000.0
16/10/2024,0.6,Local,3500.0,4500.0,4000.0
17/10/2024,0.4,Local,3500.0,4500.0,4000.0
18/10/2024,0.5,Local,3500.0,4500.0,4000.0
20/10/2024,0.6,Local,3500.0,4500.0,4000.0
22/10/2024,0.6,Local,3500.0,4500.0,4000.0
23/10/2024,0.8,Local,3500.0,4500.0,4000.0
24/10/2024,2.9,Local,3500.0,4500.0,4000.0
27/10/2024,1.8,Local,3500.0,4500.0,4000.0
28/10/2024,0.9,Local,3500.0,4500.0,4000.0
29/10/2024,1.0,Local,3500.0,4500.0,4000.0
30/10/2024,0.6,Local,3500.0,4500.0,4000.0
Market Name : Karad APMC
01/10/2024,15.0,Other,2000.0,4000.0,4000.0
03/10/2024,19.8,Other,3000.0,3800.0,3800.0
05/10/2024,12.3,Other,3500.0,4000.0,4000.0
09/10/2024,15.0,Other,2000.0,3000.0,3000.0
10/10/2024,19.8,Other,3000.0,4500.0,4500.0
12/10/2024,9.9,Other,1000.0,4500.0,4500.0
13/10/2024,15.0,Other,2000.0,3500.0,3500.0
14/10/2024,15.0,Other,2000.0,3500.0,3500.0
15/10/2024,19.8,Other,3000.0,4000.0,4000.0
16/10/2024,15.0,Other,2000.0,3500.0,3500.0
17/10/2024,24.9,Other,2000.0,4500.0,4500.0
19/10/2024,9.9,Other,2800.0,3500.0,3500.0
20/10/2024,24.9,Other,2500.0,3500.0,3500.0
21/10/2024,9.9,Other,2500.0,3500.0,3500.0
22/10/2024,9.9,Other,3000.0,3500.0,3500.0
23/10/2024,15.0,Other,2500.0,3200.0,3200.0
24/10/2024,9.9,Other,2000.0,3800.0,3800.0
26/10/2024,15.0,Other,2500.0,3500.0,3500.0
27/10/2024,15.0,Other,2000.0,5000.0,5000.0
28/10/2024,15.0,Other,2500.0,5000.0,5000.0
29/10/2024,9.9,Other,2000.0,5000.0,5000.0
30/10/2024,19.8,Other,2000.0,5000.0,5000.0
Market Name : Karjat APMC
02/10/2024,1.7,Local,1000.0,3200.0,2000.0
04/10/2024,42.1,Local,1000.0,3500.0,2500.0
05/10/2024,16.6,Local,1000.0,3500.0,2700.0
06/10/2024,23.5,Local,1000.0,3000.0,2200.0
07/10/2024,8.1,Local,1000.0,3500.0,2500.0
